d25a9ef3b12244ef9028aaf2df7a753d,0,Q7432
d25a9ef3b12244ef9028aaf2df7a753d,2,Q4167410
d25a9ef3b12244ef9028aaf2df7a753d,7,Q24564698
d25a9ef3b12244ef9028aaf2df7a753d,8,Q5151
d25a9ef3b12244ef9028aaf2df7a753d,10,Q26269989
d25a9ef3b12244ef9028aaf2df7a753d,11,Q3245245
d25a9ef3b12244ef9028aaf2df7a753d,14,Q677
d25a9ef3b12244ef9028aaf2df7a753d,15,Q731
d25a9ef3b12244ef9028aaf2df7a753d,16,Q1993436
d25a9ef3b12244ef9028aaf2df7a753d,17,Q706
d25a9ef3b12244ef9028aaf2df7a753d,18,Q19620
d25a9ef3b12244ef9028aaf2df7a753d,19,Q19636
d25a9ef3b12244ef9028aaf2df7a753d,20,Q688
d25a9ef3b12244ef9028aaf2df7a753d,23,Q11466
d25a9ef3b12244ef9028aaf2df7a753d,25,Q34740
d25a9ef3b12244ef9028aaf2df7a753d,26,Q108866087
d25a9ef3b12244ef9028aaf2df7a753d,28,Q11500
d25a9ef3b12244ef9028aaf2df7a753d,31,Q660
d25a9ef3b12244ef9028aaf2df7a753d,32,Q658
d25a9ef3b12244ef9028aaf2df7a753d,33,Q11579
d25a9ef3b12244ef9028aaf2df7a753d,34,Q19636
d25a9ef3b12244ef9028aaf2df7a753d,35,Q948
d25a9ef3b12244ef9028aaf2df7a753d,36,Q663
d25a9ef3b12244ef9028aaf2df7a753d,37,Q876
d25a9ef3b12244ef9028aaf2df7a753d,38,Q1091
d25a9ef3b12244ef9028aaf2df7a753d,39,Q706
